Timestamp,z_axis_rms_velocity_mm_sec,x_axis_rms_velocity_mm_sec,z_axis_peak_acceleration_g,x_axis_peak_acceleration_g,high_frequency_rms_acceleration_g,z_axis_kurtosis,x_axis_kurtosis,z_axis_crest_factor,x_axis_crest_factor,peak_velocity_component_freq_hz,temperature_c,iso_health_zone,data_source
2026-01-18 03:46:00,0.3,0.11,0.46,0.17,0.03,3.18,3.29,15.0,16.52,0.0,43.38,ZONE_A,synthetic
2026-01-18 03:47:00,0.89,0.83,1.05,0.87,0.13,3.15,3.1,7.84,21.01,46.0,51.6,ZONE_A,synthetic
2026-01-18 03:48:00,0.29,0.1,0.44,0.15,0.03,3.37,3.16,15.0,15.08,0.0,41.51,ZONE_A,synthetic
2026-01-18 03:49:00,0.28,0.07,0.42,0.11,0.03,3.1,3.06,15.0,11.09,0.0,40.43,ZONE_A,synthetic
2026-01-18 03:50:00,0.3,0.07,0.45,0.1,0.03,3.01,3.03,15.0,10.11,0.0,39.42,ZONE_A,synthetic
2026-01-18 03:51:00,0.93,0.77,1.16,0.9,0.14,3.11,2.83,8.33,23.57,40.5,48.11,ZONE_A,synthetic
2026-01-18 03:52:00,4.26,3.23,6.35,4.49,0.64,2.95,2.49,9.94,27.78,36.2,47.1,ZONE_B,synthetic
2026-01-18 03:53:00,0.35,0.08,0.52,0.12,0.03,2.81,2.74,15.0,12.49,0.0,38.42,ZONE_A,synthetic
2026-01-18 03:54:00,0.94,0.66,1.35,1.08,0.14,2.62,2.42,9.58,32.96,36.4,47.46,ZONE_A,synthetic
2026-01-18 03:55:00,0.33,0.08,0.5,0.12,0.03,3.35,3.24,15.0,12.04,0.0,37.31,ZONE_A,synthetic
2026-01-18 03:56:00,0.88,0.92,1.2,1.03,0.13,2.54,2.38,9.09,22.59,39.6,46.4,ZONE_A,synthetic
2026-01-18 03:57:00,3.66,2.74,5.31,3.94,0.55,2.72,2.36,9.67,28.76,35.7,45.96,ZONE_B,synthetic
2026-01-18 03:58:00,3.64,2.62,5.58,3.85,0.55,2.51,2.2,10.21,29.36,40.1,46.29,ZONE_B,synthetic
2026-01-18 03:59:00,0.34,0.06,0.51,0.09,0.03,2.96,2.94,15.0,9.44,0.0,37.4,ZONE_A,synthetic
2026-01-18 04:00:00,0.33,0.07,0.5,0.11,0.03,2.85,2.91,15.0,11.2,0.0,38.27,ZONE_A,synthetic
2026-01-18 04:01:00,0.93,0.68,1.48,0.96,0.14,2.57,2.34,10.58,28.1,37.4,50.0,ZONE_A,synthetic
2026-01-18 04:02:00,0.33,0.08,0.49,0.13,0.03,3.18,3.23,15.0,12.7,0.0,39.77,ZONE_A,synthetic
2026-01-18 04:03:00,0.95,0.83,1.56,1.06,0.14,2.41,2.16,10.9,25.67,37.2,52.94,ZONE_A,synthetic
2026-01-18 04:04:00,3.83,2.66,5.72,4.1,0.58,2.32,1.96,9.94,30.91,31.3,51.67,ZONE_B,synthetic
2026-01-18 04:05:00,3.07,2.07,4.51,3.1,0.46,2.27,1.73,9.81,29.92,32.1,53.1,ZONE_B,synthetic
2026-01-18 04:06:00,0.99,0.49,1.36,0.71,0.15,2.31,1.82,9.17,28.84,33.3,50.2,ZONE_A,synthetic
2026-01-18 04:07:00,1.02,0.66,1.55,1.07,0.15,2.07,1.84,10.14,32.74,22.0,49.88,ZONE_A,synthetic
2026-01-18 04:08:00,3.32,2.59,4.95,3.75,0.5,2.5,2.34,9.95,28.97,23.6,52.45,ZONE_B,synthetic
2026-01-18 04:09:00,0.86,0.75,1.32,1.04,0.13,2.44,2.33,10.26,27.58,29.9,53.37,ZONE_A,synthetic
2026-01-18 04:10:00,0.34,0.07,0.51,0.1,0.03,3.25,3.11,15.0,10.27,0.0,43.22,ZONE_A,synthetic
2026-01-18 04:11:00,0.91,0.74,1.25,0.96,0.14,2.37,2.07,9.12,26.06,26.3,53.1,ZONE_A,synthetic
2026-01-18 04:12:00,0.99,0.72,1.39,0.94,0.15,2.46,1.93,9.35,26.3,29.6,52.03,ZONE_A,synthetic
2026-01-18 04:13:00,0.34,0.08,0.51,0.12,0.03,2.65,2.73,15.0,11.59,0.0,41.26,ZONE_A,synthetic
2026-01-18 04:14:00,1.27,0.83,1.82,1.41,0.19,2.19,2.1,9.58,34.02,44.1,50.92,ZONE_A,synthetic
2026-01-18 04:15:00,1.17,0.94,1.61,1.22,0.18,1.83,1.66,9.18,25.9,46.4,52.45,ZONE_A,synthetic
2026-01-18 04:16:00,1.38,1.04,1.87,1.3,0.21,2.12,1.83,9.03,24.87,46.1,51.46,ZONE_A,synthetic
2026-01-18 04:17:00,0.33,0.12,0.5,0.19,0.03,2.97,2.83,15.0,18.54,0.0,41.01,ZONE_A,synthetic
2026-01-18 04:18:00,4.13,2.77,6.02,4.06,0.62,2.39,1.94,9.71,29.29,42.6,50.81,ZONE_B,synthetic
2026-01-18 04:19:00,3.58,2.39,5.4,3.72,0.54,2.51,2.1,10.04,31.12,40.0,53.85,ZONE_B,synthetic
2026-01-18 04:20:00,3.58,2.58,5.33,3.76,0.54,2.52,2.19,9.93,29.19,40.0,54.05,ZONE_B,synthetic
2026-01-18 04:21:00,4.3,3.12,6.46,4.63,0.64,2.46,2.22,10.03,29.65,53.2,50.77,ZONE_B,synthetic
2026-01-18 04:22:00,1.83,1.48,2.85,2.19,0.27,2.49,2.28,10.35,29.63,41.5,52.61,ZONE_A,synthetic
2026-01-18 04:23:00,1.92,1.69,2.95,2.42,0.29,2.47,2.42,10.26,28.66,40.7,51.38,ZONE_A,synthetic
2026-01-18 04:24:00,1.97,1.73,3.13,2.34,0.3,2.7,2.35,10.56,27.13,33.7,51.32,ZONE_A,synthetic
2026-01-18 04:25:00,5.02,3.57,7.77,5.5,0.75,2.47,2.16,10.32,30.84,27.1,52.58,ZONE_B,synthetic
2026-01-18 04:26:00,0.34,0.14,0.51,0.2,0.03,3.06,3.0,15.0,20.34,0.0,43.8,ZONE_A,synthetic
2026-01-18 04:27:00,0.39,0.13,0.59,0.2,0.04,3.11,2.86,15.0,19.81,0.0,43.66,ZONE_A,synthetic
2026-01-18 04:28:00,2.0,1.24,3.1,1.99,0.3,2.97,2.27,10.35,32.21,30.7,53.47,ZONE_A,synthetic
2026-01-18 04:29:00,2.26,1.28,3.6,2.35,0.34,2.96,2.32,10.63,36.79,34.6,54.04,ZONE_A,synthetic
2026-01-18 04:30:00,0.4,0.14,0.61,0.21,0.04,3.02,2.9,15.0,21.44,0.0,44.5,ZONE_A,synthetic
2026-01-18 04:31:00,2.02,1.48,3.19,2.29,0.3,2.9,2.4,10.51,30.86,38.1,55.47,ZONE_A,synthetic
2026-01-18 04:32:00,5.2,3.66,7.86,5.61,0.78,2.82,2.41,10.07,30.65,39.3,54.83,ZONE_B,synthetic
2026-01-18 04:33:00,4.73,3.3,7.22,5.1,0.71,2.9,2.45,10.17,30.89,37.2,54.77,ZONE_B,synthetic
2026-01-18 04:34:00,2.43,1.58,3.76,2.39,0.36,3.03,2.35,10.31,30.3,48.7,53.57,ZONE_A,synthetic
2026-01-18 04:35:00,2.66,1.53,4.14,2.71,0.4,3.19,2.5,10.39,35.29,46.1,51.44,ZONE_A,synthetic
2026-01-18 04:36:00,2.72,1.77,4.22,2.73,0.41,3.3,2.65,10.34,30.88,50.7,49.15,ZONE_A,synthetic
2026-01-18 04:37:00,5.41,3.65,8.21,5.69,0.81,3.3,2.86,10.1,31.14,54.2,49.07,ZONE_B,synthetic
2026-01-18 04:38:00,0.4,0.13,0.6,0.2,0.04,3.13,3.0,15.0,19.8,0.0,42.57,ZONE_A,synthetic
2026-01-18 04:39:00,2.94,2.09,4.46,3.35,0.44,2.79,2.59,10.12,32.07,53.8,49.39,ZONE_B,synthetic
2026-01-18 04:40:00,2.97,2.31,4.39,3.18,0.45,2.62,2.28,9.87,27.53,54.1,51.09,ZONE_B,synthetic
2026-01-18 04:41:00,3.06,2.34,4.48,3.26,0.46,2.84,2.64,9.77,27.9,51.8,50.4,ZONE_B,synthetic
2026-01-18 04:42:00,2.87,2.22,4.23,3.02,0.43,2.5,2.14,9.81,27.22,52.3,50.31,ZONE_B,synthetic
2026-01-18 04:43:00,5.39,3.94,8.0,5.66,0.81,2.64,2.25,9.89,28.77,58.3,49.91,ZONE_B,synthetic
2026-01-18 04:44:00,4.54,3.27,6.8,4.85,0.68,2.59,2.34,9.99,29.6,56.5,46.99,ZONE_B,synthetic
2026-01-18 04:45:00,2.44,1.94,3.82,2.86,0.37,2.85,2.54,10.43,29.57,53.2,46.85,ZONE_A,synthetic
2026-01-18 04:46:00,2.51,2.13,3.78,2.87,0.38,2.75,2.39,10.03,26.96,56.7,47.09,ZONE_A,synthetic
2026-01-18 04:47:00,0.45,0.11,0.68,0.17,0.05,3.11,3.25,15.0,16.52,0.0,40.37,ZONE_A,synthetic
2026-01-18 04:48:00,0.35,0.14,0.52,0.22,0.03,3.16,3.19,15.0,21.68,0.0,41.07,ZONE_A,synthetic
2026-01-18 04:49:00,2.48,1.81,3.62,2.67,0.37,3.02,2.61,9.73,29.48,55.4,47.99,ZONE_A,synthetic
2026-01-18 04:50:00,2.47,1.61,3.49,2.5,0.37,3.16,2.68,9.45,30.92,60.4,49.82,ZONE_A,synthetic
2026-01-18 04:51:00,0.3,0.12,0.45,0.19,0.03,3.13,3.15,15.0,18.69,0.0,41.12,ZONE_A,synthetic
2026-01-18 04:52:00,2.51,1.81,3.71,2.52,0.38,3.08,2.75,9.86,27.78,55.0,48.67,ZONE_A,synthetic
2026-01-18 04:53:00,2.37,1.69,3.39,2.41,0.36,2.83,2.44,9.56,28.51,55.1,51.99,ZONE_A,synthetic
2026-01-18 04:54:00,3.91,2.69,5.66,4.09,0.59,3.24,2.79,9.65,30.44,53.5,51.89,ZONE_B,synthetic
2026-01-18 04:55:00,3.29,2.34,4.72,3.21,0.49,3.02,2.47,9.55,27.49,53.2,51.78,ZONE_B,synthetic
2026-01-18 04:56:00,3.99,2.67,5.77,3.88,0.6,2.98,2.47,9.62,29.04,51.5,52.84,ZONE_B,synthetic
2026-01-18 04:57:00,3.93,2.67,5.55,3.75,0.59,3.09,2.65,9.43,28.08,52.2,53.57,ZONE_B,synthetic
2026-01-18 04:58:00,3.31,2.27,4.48,3.05,0.5,3.08,2.64,9.03,26.81,53.2,54.82,ZONE_B,synthetic
2026-01-18 04:59:00,4.66,3.25,6.49,4.38,0.7,3.03,2.56,9.27,26.99,53.5,53.57,ZONE_B,synthetic
2026-01-18 05:00:00,4.58,3.07,6.64,4.41,0.69,3.15,2.47,9.65,28.71,37.7,51.8,ZONE_B,synthetic
2026-01-18 05:01:00,0.25,0.13,0.38,0.19,0.03,2.77,2.9,15.0,19.4,0.0,39.62,ZONE_A,synthetic
2026-01-18 05:02:00,0.24,0.13,0.36,0.2,0.02,2.92,2.92,15.0,19.84,0.0,41.14,ZONE_A,synthetic
2026-01-18 05:03:00,0.26,0.11,0.39,0.17,0.03,2.95,2.8,15.0,17.05,0.0,39.92,ZONE_A,synthetic
2026-01-18 05:04:00,2.58,1.57,3.65,2.43,0.39,3.67,2.94,9.41,30.98,39.8,49.63,ZONE_A,synthetic
2026-01-18 05:05:00,2.55,1.41,3.71,2.3,0.38,3.37,2.85,9.71,32.67,40.3,49.17,ZONE_A,synthetic
2026-01-18 05:06:00,2.36,1.77,3.48,2.45,0.35,3.32,2.71,9.83,27.63,40.4,47.92,ZONE_A,synthetic
2026-01-18 05:07:00,0.26,0.15,0.39,0.22,0.03,3.01,3.16,15.0,21.84,0.0,35.99,ZONE_A,synthetic
2026-01-18 05:08:00,4.43,3.15,6.51,4.62,0.66,2.96,2.67,9.8,29.38,37.6,45.21,ZONE_B,synthetic
2026-01-18 05:09:00,4.65,3.45,6.85,4.94,0.7,3.17,2.69,9.82,28.61,45.0,45.37,ZONE_B,synthetic
2026-01-18 05:10:00,0.3,0.17,0.45,0.25,0.03,3.07,3.01,15.0,24.83,0.0,32.41,ZONE_A,synthetic
2026-01-18 05:11:00,4.74,3.25,7.11,4.87,0.71,3.11,2.56,10.01,29.96,51.0,44.04,ZONE_B,synthetic
2026-01-18 05:12:00,0.29,0.13,0.43,0.19,0.03,3.12,3.08,15.0,19.39,0.0,31.52,ZONE_A,synthetic
2026-01-18 05:13:00,4.73,3.34,7.16,5.07,0.71,2.96,2.5,10.09,30.37,49.6,43.93,ZONE_B,synthetic
2026-01-18 05:14:00,0.31,0.13,0.46,0.19,0.03,2.94,2.87,15.0,18.9,0.0,30.57,ZONE_A,synthetic
2026-01-18 05:15:00,0.18,0.15,0.27,0.22,0.02,2.78,2.86,15.0,22.14,0.0,28.87,ZONE_A,synthetic
2026-01-18 05:16:00,4.23,2.84,6.49,4.22,0.63,3.54,2.83,10.23,29.75,44.8,42.76,ZONE_B,synthetic
2026-01-18 05:17:00,5.27,3.6,8.02,5.4,0.79,3.78,3.07,10.14,30.05,54.8,43.71,ZONE_B,synthetic
2026-01-18 05:18:00,4.34,2.87,6.68,4.34,0.65,3.75,3.04,10.27,30.2,69.1,43.07,ZONE_B,synthetic
2026-01-18 05:19:00,5.48,3.77,8.36,5.81,0.82,3.64,3.05,10.16,30.86,72.2,42.85,ZONE_B,synthetic
2026-01-18 05:20:00,5.78,3.98,8.78,6.21,0.87,3.69,3.05,10.13,31.23,64.0,44.56,ZONE_B,synthetic
2026-01-18 05:21:00,0.19,0.13,0.28,0.19,0.02,2.85,2.86,15.0,19.1,0.0,30.53,ZONE_A,synthetic
2026-01-18 05:22:00,0.13,0.1,0.2,0.15,0.01,2.76,2.92,15.0,15.19,0.0,30.93,ZONE_A,synthetic
2026-01-18 05:23:00,4.95,3.46,7.58,5.3,0.74,3.51,2.9,10.2,30.67,62.9,41.84,ZONE_B,synthetic
2026-01-18 05:24:00,0.18,0.11,0.27,0.16,0.02,3.05,2.78,15.0,16.22,0.0,29.82,ZONE_A,synthetic
2026-01-18 05:25:00,4.53,2.92,7.03,4.9,0.68,3.24,2.95,10.34,33.63,55.5,39.65,ZONE_B,synthetic
2026-01-18 05:26:00,0.21,0.1,0.31,0.15,0.02,3.23,3.1,15.0,15.02,0.0,30.22,ZONE_A,synthetic
2026-01-18 05:27:00,5.08,3.59,7.84,5.54,0.76,3.5,3.21,10.3,30.92,60.2,42.07,ZONE_B,synthetic
2026-01-18 05:28:00,0.2,0.09,0.3,0.13,0.02,3.31,3.19,15.0,13.42,0.0,31.69,ZONE_A,synthetic
2026-01-18 05:29:00,4.32,3.15,6.69,4.77,0.65,3.16,2.66,10.32,30.26,59.4,41.54,ZONE_B,synthetic
2026-01-18 05:30:00,3.93,2.63,5.85,3.95,0.59,3.28,2.88,9.93,30.03,58.8,41.28,ZONE_B,synthetic
2026-01-18 05:31:00,0.21,0.1,0.32,0.14,0.02,3.11,2.99,15.0,14.42,0.0,28.43,ZONE_A,synthetic
2026-01-18 05:32:00,0.2,0.09,0.31,0.13,0.02,2.96,2.99,15.0,13.26,0.0,28.58,ZONE_A,synthetic
2026-01-18 05:33:00,1.75,1.11,2.64,1.73,0.26,3.24,2.84,10.06,31.07,55.8,39.36,ZONE_A,synthetic
2026-01-18 05:34:00,3.4,2.46,5.13,3.6,0.51,3.37,2.91,10.05,29.23,54.1,39.7,ZONE_B,synthetic
2026-01-18 05:35:00,3.6,2.6,5.46,3.85,0.54,3.29,2.89,10.12,29.69,60.2,38.05,ZONE_B,synthetic
2026-01-18 05:36:00,0.17,0.1,0.26,0.14,0.02,3.24,3.34,15.0,14.43,0.0,28.88,ZONE_A,synthetic
2026-01-18 05:37:00,3.58,2.96,5.36,4.04,0.54,3.31,2.92,10.0,27.24,60.3,39.16,ZONE_B,synthetic
2026-01-18 05:38:00,0.22,0.08,0.32,0.12,0.02,3.2,3.18,15.0,12.06,0.0,29.51,ZONE_A,synthetic
2026-01-18 05:39:00,1.9,1.44,2.91,2.29,0.28,3.54,3.32,10.23,31.73,62.3,42.35,ZONE_A,synthetic
2026-01-18 05:40:00,0.21,0.04,0.31,0.06,0.02,3.25,3.27,15.0,6.46,0.0,26.93,ZONE_A,synthetic
2026-01-18 05:41:00,4.63,3.37,7.19,5.12,0.69,3.43,2.84,10.35,30.39,55.8,39.22,ZONE_B,synthetic
2026-01-18 05:42:00,0.13,0.05,0.19,0.08,0.01,2.97,3.03,15.0,7.8,0.0,27.9,ZONE_A,synthetic
2026-01-18 05:43:00,1.97,1.46,3.11,2.37,0.3,3.35,2.94,10.52,32.47,62.0,38.09,ZONE_A,synthetic
2026-01-18 05:44:00,0.15,0.06,0.23,0.09,0.02,3.23,2.97,15.0,8.87,0.0,28.11,ZONE_A,synthetic
2026-01-18 05:45:00,1.92,1.32,3.03,2.13,0.29,3.22,2.71,10.51,32.25,55.3,37.68,ZONE_A,synthetic
2026-01-18 05:46:00,4.78,3.29,7.34,4.99,0.72,3.35,2.67,10.23,30.35,49.8,39.1,ZONE_B,synthetic
2026-01-18 05:47:00,4.57,3.05,6.99,4.85,0.68,3.35,3.1,10.2,31.82,41.7,37.08,ZONE_B,synthetic
2026-01-18 05:48:00,3.96,2.92,6.04,4.38,0.59,3.01,2.55,10.17,30.04,42.5,39.35,ZONE_B,synthetic
2026-01-18 05:49:00,0.15,0.05,0.23,0.07,0.02,3.06,2.92,15.0,7.4,0.0,27.49,ZONE_A,synthetic
2026-01-18 05:50:00,1.94,1.25,2.92,2.11,0.29,2.83,2.35,9.99,33.64,37.8,36.17,ZONE_A,synthetic
2026-01-18 05:51:00,4.84,3.43,7.41,5.26,0.73,3.01,2.57,10.2,30.64,41.7,34.79,ZONE_B,synthetic
2026-01-18 05:52:00,0.19,0.03,0.29,0.05,0.02,3.16,3.1,15.0,4.67,0.0,26.81,ZONE_A,synthetic
2026-01-18 05:53:00,1.98,1.24,3.15,2.05,0.3,3.33,2.69,10.59,32.91,46.3,36.77,ZONE_A,synthetic
2026-01-18 05:54:00,2.37,1.51,3.84,2.49,0.36,3.31,2.61,10.79,33.06,37.4,36.39,ZONE_A,synthetic
2026-01-18 05:55:00,4.56,3.16,7.11,5.05,0.68,3.3,2.89,10.39,31.95,35.2,37.82,ZONE_B,synthetic
2026-01-18 05:56:00,4.7,3.3,7.14,5.03,0.71,3.01,2.57,10.12,30.43,34.0,37.78,ZONE_B,synthetic
2026-01-18 05:57:00,0.26,0.07,0.39,0.1,0.03,2.96,2.91,15.0,10.01,0.0,29.01,ZONE_A,synthetic
2026-01-18 05:58:00,2.69,1.97,4.22,3.0,0.4,3.22,2.9,10.48,30.37,35.9,39.45,ZONE_A,synthetic
2026-01-18 05:59:00,2.72,2.28,4.3,3.18,0.41,3.19,2.93,10.53,27.91,36.6,41.14,ZONE_A,synthetic
2026-01-18 06:00:00,0.34,0.04,0.51,0.07,0.03,3.16,3.2,15.0,6.53,0.0,29.41,ZONE_A,synthetic
2026-01-18 06:01:00,0.37,0.05,0.56,0.07,0.04,3.18,3.05,15.0,7.44,0.0,29.85,ZONE_A,synthetic
2026-01-18 06:02:00,2.98,2.03,4.62,3.04,0.45,3.09,2.5,10.32,29.97,34.4,40.93,ZONE_B,synthetic
2026-01-18 06:03:00,5.54,3.64,8.44,5.75,0.83,3.15,2.62,10.16,31.57,32.7,43.03,ZONE_B,synthetic
2026-01-18 06:04:00,5.82,3.85,8.7,5.82,0.87,3.08,2.23,9.97,30.21,30.7,42.68,ZONE_B,synthetic
2026-01-18 06:05:00,5.57,3.53,8.42,5.73,0.84,3.16,2.67,10.07,32.46,23.0,41.34,ZONE_B,synthetic
2026-01-18 06:06:00,4.91,3.29,7.51,5.19,0.74,3.0,2.5,10.21,31.59,25.6,41.37,ZONE_B,synthetic
2026-01-18 06:07:00,0.34,0.04,0.51,0.07,0.03,3.11,3.04,15.0,6.64,0.0,28.52,ZONE_A,synthetic
2026-01-18 06:08:00,2.97,2.05,4.51,3.29,0.45,3.05,2.72,10.14,32.18,26.2,39.32,ZONE_B,synthetic
2026-01-18 06:09:00,2.9,2.16,4.43,3.06,0.44,3.13,2.74,10.18,28.36,30.9,39.38,ZONE_B,synthetic
2026-01-18 06:10:00,4.46,3.3,6.79,4.83,0.67,3.47,3.15,10.15,29.31,36.9,38.92,ZONE_B,synthetic
2026-01-18 06:11:00,0.23,0.03,0.34,0.04,0.02,3.2,3.15,15.0,4.43,0.0,30.31,ZONE_A,synthetic
2026-01-18 06:12:00,2.6,1.85,3.9,2.88,0.39,3.48,3.16,10.01,31.2,32.3,40.33,ZONE_A,synthetic
2026-01-18 06:13:00,2.82,2.11,4.15,2.95,0.42,3.63,3.13,9.79,27.93,29.8,40.62,ZONE_B,synthetic
2026-01-18 06:14:00,0.11,0.06,0.16,0.09,0.01,3.01,3.12,15.0,8.53,0.0,29.9,ZONE_A,synthetic
2026-01-18 06:15:00,2.69,1.99,3.95,2.75,0.4,3.51,2.97,9.79,27.55,21.8,41.37,ZONE_A,synthetic
2026-01-18 06:16:00,4.35,3.07,6.56,4.6,0.65,3.52,2.87,10.06,29.95,29.8,41.48,ZONE_B,synthetic
2026-01-18 06:17:00,0.15,0.06,0.22,0.09,0.01,3.01,3.12,15.0,9.32,0.0,29.92,ZONE_A,synthetic
2026-01-18 06:18:00,2.74,2.05,4.12,2.88,0.41,3.56,2.87,10.02,28.17,34.2,39.15,ZONE_A,synthetic
2026-01-18 06:19:00,0.15,0.08,0.23,0.12,0.02,2.95,3.06,15.0,11.84,0.0,30.49,ZONE_A,synthetic
2026-01-18 06:20:00,0.12,0.05,0.19,0.07,0.01,3.08,3.07,15.0,7.35,0.0,29.85,ZONE_A,synthetic
2026-01-18 06:21:00,4.46,3.1,6.8,4.84,0.67,3.36,3.05,10.17,31.18,36.2,38.97,ZONE_B,synthetic
2026-01-18 06:22:00,0.14,0.01,0.21,0.02,0.01,3.34,3.12,15.0,2.21,0.0,27.37,ZONE_A,synthetic
2026-01-18 06:23:00,0.24,0.03,0.36,0.04,0.02,3.19,3.13,15.0,4.35,0.0,26.6,ZONE_A,synthetic
2026-01-18 06:24:00,2.66,1.88,4.05,2.95,0.4,3.15,2.71,10.14,31.47,35.7,35.4,ZONE_A,synthetic
2026-01-18 06:25:00,0.31,0.03,0.47,0.04,0.03,2.92,2.94,15.0,4.04,0.0,27.22,ZONE_A,synthetic
2026-01-18 06:26:00,2.56,1.74,3.88,2.72,0.38,2.94,2.58,10.09,31.23,36.5,38.17,ZONE_A,synthetic
2026-01-18 06:27:00,3.94,2.75,5.93,4.26,0.59,2.81,2.51,10.03,31.04,37.0,37.69,ZONE_B,synthetic
2026-01-18 06:28:00,4.06,2.9,6.13,4.36,0.61,3.05,2.77,10.05,30.08,42.4,37.66,ZONE_B,synthetic
2026-01-18 06:29:00,4.17,3.07,6.32,4.56,0.63,2.94,2.66,10.09,29.76,39.5,39.88,ZONE_B,synthetic
2026-01-18 06:30:00,4.59,3.34,6.98,5.06,0.69,2.66,2.51,10.13,30.34,38.2,41.87,ZONE_B,synthetic
2026-01-18 06:31:00,5.5,4.12,8.33,6.1,0.83,3.09,2.83,10.09,29.6,51.0,43.95,ZONE_B,synthetic
2026-01-18 06:32:00,5.62,4.12,8.67,6.29,0.84,2.98,2.75,10.29,30.55,50.0,44.92,ZONE_B,synthetic
2026-01-18 06:33:00,0.33,0.04,0.5,0.06,0.03,3.37,3.44,15.0,5.79,0.0,35.9,ZONE_A,synthetic
2026-01-18 06:34:00,2.24,1.88,3.72,2.76,0.34,2.67,2.41,11.07,29.41,48.5,46.46,ZONE_A,synthetic
2026-01-18 06:35:00,0.33,0.06,0.5,0.1,0.03,3.03,2.96,15.0,9.73,0.0,36.71,ZONE_A,synthetic
2026-01-18 06:36:00,2.31,1.66,3.61,2.55,0.35,2.63,2.24,10.41,30.81,46.5,49.03,ZONE_A,synthetic
2026-01-18 06:37:00,4.76,3.22,7.41,5.13,0.71,2.55,2.16,10.38,31.84,42.1,46.51,ZONE_B,synthetic
2026-01-18 06:38:00,4.54,3.11,6.96,4.81,0.68,2.51,2.18,10.21,30.89,31.6,46.88,ZONE_B,synthetic
2026-01-18 06:39:00,4.53,3.18,6.73,4.86,0.68,2.29,2.01,9.91,30.62,28.7,46.41,ZONE_B,synthetic
2026-01-18 06:40:00,6.02,4.23,8.92,6.23,0.9,2.03,1.46,9.87,29.46,35.1,48.21,ZONE_B,synthetic
2026-01-18 06:41:00,0.28,0.09,0.42,0.13,0.03,2.6,2.8,15.0,13.05,0.0,35.98,ZONE_A,synthetic
2026-01-18 06:42:00,0.28,0.06,0.42,0.09,0.03,2.86,2.9,15.0,8.54,0.0,38.53,ZONE_A,synthetic
2026-01-18 06:43:00,2.06,1.37,3.11,2.14,0.31,2.18,1.71,10.08,31.27,37.9,52.18,ZONE_A,synthetic
2026-01-18 06:44:00,2.1,1.5,3.23,2.35,0.31,2.2,1.9,10.25,31.34,34.2,52.89,ZONE_A,synthetic
2026-01-18 06:45:00,6.45,4.48,9.57,6.62,0.97,2.74,2.31,9.89,29.55,40.3,52.06,ZONE_B,synthetic
2026-01-18 06:46:00,0.24,0.07,0.36,0.1,0.02,2.9,3.01,15.0,10.47,0.0,38.54,ZONE_A,synthetic
2026-01-18 06:47:00,2.35,1.71,3.44,2.28,0.35,3.0,2.38,9.73,26.68,39.1,50.32,ZONE_A,synthetic
2026-01-18 06:48:00,2.43,1.58,3.65,2.4,0.36,3.09,2.69,10.04,30.28,33.9,51.74,ZONE_A,synthetic
2026-01-18 06:49:00,6.23,4.36,9.44,6.75,0.93,2.8,2.38,10.11,30.99,31.0,49.33,ZONE_B,synthetic
2026-01-18 06:50:00,6.28,4.35,9.49,6.5,0.94,2.55,2.1,10.07,29.88,40.6,51.2,ZONE_B,synthetic
2026-01-18 06:51:00,6.21,4.35,9.52,6.7,0.93,2.79,2.43,10.22,30.77,37.6,49.72,ZONE_B,synthetic
2026-01-18 06:52:00,0.31,0.08,0.46,0.11,0.03,3.09,3.07,15.0,11.26,0.0,36.03,ZONE_A,synthetic
2026-01-18 06:53:00,2.55,1.85,4.16,3.04,0.38,2.74,2.53,10.88,32.87,38.2,49.89,ZONE_A,synthetic
2026-01-18 06:54:00,0.32,0.06,0.49,0.09,0.03,3.22,3.05,15.0,8.84,0.0,34.68,ZONE_A,synthetic
2026-01-18 06:55:00,2.49,1.73,4.0,2.73,0.37,2.76,2.21,10.69,31.53,36.6,46.62,ZONE_A,synthetic
2026-01-18 06:56:00,0.3,0.06,0.45,0.09,0.03,2.78,2.83,15.0,9.14,0.0,35.08,ZONE_A,synthetic
2026-01-18 06:57:00,0.36,0.05,0.55,0.08,0.04,2.7,2.97,15.0,7.86,0.0,34.75,ZONE_A,synthetic
2026-01-18 06:58:00,0.34,0.06,0.51,0.08,0.03,3.13,3.18,15.0,8.39,0.0,35.33,ZONE_A,synthetic
2026-01-18 06:59:00,2.43,1.98,3.73,2.83,0.36,3.28,3.09,10.25,28.65,34.0,44.67,ZONE_A,synthetic
2026-01-18 07:00:00,6.0,4.57,9.0,6.5,0.9,3.38,2.92,10.0,28.48,39.4,44.57,ZONE_B,synthetic
2026-01-18 07:01:00,0.34,0.06,0.51,0.1,0.03,2.96,3.02,15.0,9.58,0.0,34.61,ZONE_A,synthetic
2026-01-18 07:02:00,2.12,1.59,3.12,2.29,0.32,3.5,3.24,9.84,28.88,41.6,46.81,ZONE_A,synthetic
2026-01-18 07:03:00,2.07,1.56,3.1,2.2,0.31,3.32,2.84,9.96,28.3,44.9,48.08,ZONE_A,synthetic
2026-01-18 07:04:00,5.46,3.81,8.1,5.75,0.82,3.26,2.72,9.89,30.19,42.5,47.3,ZONE_B,synthetic
2026-01-18 07:05:00,5.77,4.14,8.55,6.07,0.87,3.22,2.79,9.88,29.3,38.9,48.46,ZONE_B,synthetic
